postal,active_total,candidate_total,delta_total,active_bus,candidate_bus,delta_bus,active_covered_ratio,candidate_covered_ratio,delta_covered_ratio,active_state,candidate_state,active_routing_type,candidate_routing_type
049866,47.7,47.7,0.0,0.0,0.0,0.0,0.28,0.28,0.0,SCORED,SCORED,sheltered,sheltered
049867,74.0,74.0,0.0,100.0,100.0,0.0,0.407,0.407,0.0,SCORED,SCORED,sheltered,sheltered
049868,73.9,73.9,0.0,100.0,100.0,0.0,0.406,0.406,0.0,SCORED,SCORED,sheltered,sheltered
049869,74.2,74.2,0.0,100.0,100.0,0.0,0.408,0.408,0.0,SCORED,SCORED,sheltered,sheltered
049870,73.0,73.0,0.0,100.0,100.0,0.0,0.396,0.396,0.0,SCORED,SCORED,sheltered,sheltered
049871,73.1,73.1,0.0,100.0,100.0,0.0,0.397,0.397,0.0,SCORED,SCORED,sheltered,sheltered
049872,73.0,73.0,0.0,100.0,100.0,0.0,0.396,0.396,0.0,SCORED,SCORED,sheltered,sheltered
049873,47.6,47.6,0.0,0.0,0.0,0.0,0.279,0.279,0.0,SCORED,SCORED,sheltered,sheltered
049907,65.9,65.9,0.0,100.0,100.0,0.0,0.109,0.109,0.0,SCORED,SCORED,sheltered,sheltered
049908,67.0,67.0,0.0,100.0,100.0,0.0,0.13,0.13,0.0,SCORED,SCORED,sheltered,sheltered
049909,69.9,69.9,0.0,100.0,100.0,0.0,0.179,0.179,0.0,SCORED,SCORED,sheltered,sheltered
049910,68.9,68.9,0.0,100.0,100.0,0.0,0.208,0.208,0.0,SCORED,SCORED,sheltered,sheltered
049944,60.0,60.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered,sheltered
049945,60.0,60.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered,sheltered
049946,60.0,60.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered,sheltered
049947,60.0,60.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered,sheltered
049948,60.0,60.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered,sheltered
049949,60.0,60.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered,sheltered
049950,60.0,60.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered,sheltered
049951,60.0,60.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered,sheltered
049952,60.0,60.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered,sheltered
049953,60.0,60.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered,sheltered
049954,60.0,60.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered,sheltered
049955,60.0,60.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered,sheltered
049959,60.0,60.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered,sheltered
049960,60.0,60.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered,sheltered
049961,60.0,60.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered,sheltered
049962,60.0,60.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered,sheltered
049963,60.0,60.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered,sheltered
049964,60.0,60.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered,sheltered
049965,60.0,60.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered,sheltered
050004,90.7,90.7,0.0,100.0,100.0,0.0,0.767,0.767,0.0,SCORED,SCORED,sheltered_with_bus_stop_access_connector,sheltered_with_bus_stop_access_connector
050005,96.8,96.8,0.0,100.0,100.0,0.0,0.919,0.919,0.0,SCORED,SCORED,sheltered,sheltered
050032,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SCORED,SCORED,sheltered,sheltered
050033,83.0,83.0,0.0,100.0,100.0,0.0,0.576,0.576,0.0,SCORED,SCORED,sheltered,sheltered
050034,91.6,91.6,0.0,100.0,100.0,0.0,0.789,0.789,0.0,SCORED,SCORED,shortest_due_to_detour,shortest_due_to_detour
050335,93.0,93.0,0.0,100.0,100.0,0.0,0.826,0.826,0.0,SCORED,SCORED,sheltered,sheltered
050336,87.4,87.4,0.0,100.0,100.0,0.0,0.684,0.684,0.0,SCORED,SCORED,sheltered,sheltered
050531,84.5,84.5,0.0,100.0,100.0,0.0,0.655,0.655,0.0,SCORED,SCORED,sheltered,sheltered
050532,79.1,79.1,0.0,100.0,100.0,0.0,0.477,0.477,0.0,SCORED,SCORED,sheltered,sheltered
050533,86.9,86.9,0.0,100.0,100.0,0.0,0.672,0.672,0.0,SCORED,SCORED,sheltered,sheltered
050535,93.3,93.3,0.0,100.0,100.0,0.0,0.857,0.857,0.0,SCORED,SCORED,sheltered,sheltered
050536,93.6,93.6,0.0,100.0,100.0,0.0,0.839,0.839,0.0,SCORED,SCORED,sheltered,sheltered
050538,90.8,90.8,0.0,100.0,100.0,0.0,0.77,0.77,0.0,SCORED,SCORED,sheltered,sheltered
051335,95.5,95.5,0.0,100.0,100.0,0.0,0.888,0.888,0.0,SCORED,SCORED,sheltered,sheltered
051531,86.3,86.3,0.0,100.0,100.0,0.0,0.657,0.657,0.0,SCORED,SCORED,sheltered,sheltered
051533,85.7,85.7,0.0,100.0,100.0,0.0,0.643,0.643,0.0,SCORED,SCORED,sheltered,sheltered
052082,85.0,85.0,0.0,88.5,88.5,0.0,0.683,0.683,0.0,SCORED,SCORED,sheltered,sheltered
052335,96.9,96.9,0.0,100.0,100.0,0.0,0.922,0.922,0.0,SCORED,SCORED,sheltered,sheltered
058267,97.3,97.3,0.0,100.0,100.0,0.0,0.932,0.932,0.0,SCORED,SCORED,sheltered,sheltered
058268,89.0,89.0,0.0,100.0,100.0,0.0,0.768,0.768,0.0,SCORED,SCORED,sheltered,sheltered
058281,91.1,91.1,0.0,100.0,100.0,0.0,0.777,0.777,0.0,SCORED,SCORED,sheltered,sheltered
058282,48.8,48.8,0.0,0.0,0.0,0.0,0.5,0.5,0.0,SCORED,SCORED,sheltered,sheltered
058283,56.1,56.1,0.0,0.0,0.0,0.0,0.605,0.605,0.0,SCORED,SCORED,sheltered,sheltered
058284,76.3,76.3,0.0,100.0,100.0,0.0,0.452,0.452,0.0,SCORED,SCORED,sheltered,sheltered
058285,73.1,73.1,0.0,100.0,100.0,0.0,0.427,0.427,0.0,SCORED,SCORED,sheltered,sheltered
058288,86.9,86.9,0.0,100.0,100.0,0.0,0.765,0.765,0.0,SCORED,SCORED,sheltered,sheltered
058289,80.5,80.5,0.0,100.0,100.0,0.0,0.537,0.537,0.0,SCORED,SCORED,sheltered,sheltered
058326,82.9,82.9,0.0,100.0,100.0,0.0,0.622,0.622,0.0,SCORED,SCORED,sheltered,sheltered
058327,82.2,82.2,0.0,100.0,100.0,0.0,0.605,0.605,0.0,SCORED,SCORED,sheltered,sheltered
058328,81.5,81.5,0.0,100.0,100.0,0.0,0.588,0.588,0.0,SCORED,SCORED,sheltered,sheltered
058329,80.8,80.8,0.0,100.0,100.0,0.0,0.571,0.571,0.0,SCORED,SCORED,sheltered,sheltered
058330,92.1,92.1,0.0,100.0,100.0,0.0,0.829,0.829,0.0,SCORED,SCORED,sheltered,sheltered
058331,92.7,92.7,0.0,100.0,100.0,0.0,0.841,0.841,0.0,SCORED,SCORED,sheltered,sheltered
058332,92.8,92.8,0.0,100.0,100.0,0.0,0.844,0.844,0.0,SCORED,SCORED,sheltered,sheltered
058333,92.7,92.7,0.0,100.0,100.0,0.0,0.843,0.843,0.0,SCORED,SCORED,sheltered,sheltered
058334,92.4,92.4,0.0,100.0,100.0,0.0,0.835,0.835,0.0,SCORED,SCORED,sheltered,sheltered
058335,78.6,78.6,0.0,100.0,100.0,0.0,0.465,0.465,0.0,SCORED,SCORED,sheltered,sheltered
058336,79.2,79.2,0.0,100.0,100.0,0.0,0.479,0.479,0.0,SCORED,SCORED,sheltered,sheltered
058337,94.3,94.3,0.0,100.0,100.0,0.0,0.883,0.883,0.0,SCORED,SCORED,sheltered,sheltered
058338,70.9,70.9,0.0,100.0,100.0,0.0,0.298,0.298,0.0,SCORED,SCORED,sheltered,sheltered
058339,71.1,71.1,0.0,100.0,100.0,0.0,0.302,0.302,0.0,SCORED,SCORED,sheltered,sheltered
058340,71.2,71.2,0.0,100.0,100.0,0.0,0.306,0.306,0.0,SCORED,SCORED,sheltered,sheltered
058341,71.0,71.0,0.0,100.0,100.0,0.0,0.301,0.301,0.0,SCORED,SCORED,sheltered,sheltered
058345,88.3,88.3,0.0,100.0,100.0,0.0,0.708,0.708,0.0,SCORED,SCORED,sheltered,sheltered
058348,86.5,86.5,0.0,100.0,100.0,0.0,0.663,0.663,0.0,SCORED,SCORED,sheltered,sheltered
058353,81.9,81.9,0.0,100.0,100.0,0.0,0.548,0.548,0.0,SCORED,SCORED,sheltered,sheltered
058357,89.7,89.7,0.0,100.0,100.0,0.0,0.743,0.743,0.0,SCORED,SCORED,sheltered,sheltered
058358,70.0,70.0,0.0,100.0,100.0,0.0,0.274,0.274,0.0,SCORED,SCORED,sheltered,sheltered
058359,69.9,69.9,0.0,100.0,100.0,0.0,0.273,0.273,0.0,SCORED,SCORED,sheltered,sheltered
058360,90.7,90.7,0.0,100.0,100.0,0.0,0.767,0.767,0.0,SCORED,SCORED,sheltered,sheltered
058362,79.5,79.5,0.0,100.0,100.0,0.0,0.488,0.488,0.0,SCORED,SCORED,sheltered,sheltered
058400,79.1,79.1,0.0,100.0,100.0,0.0,0.644,0.644,0.0,SCORED,SCORED,sheltered,sheltered
058409,82.7,82.7,0.0,100.0,100.0,0.0,0.689,0.689,0.0,SCORED,SCORED,sheltered,sheltered
058410,82.1,82.1,0.0,100.0,100.0,0.0,0.682,0.682,0.0,SCORED,SCORED,sheltered,sheltered
058411,81.5,81.5,0.0,100.0,100.0,0.0,0.674,0.674,0.0,SCORED,SCORED,sheltered,sheltered
058412,84.3,84.3,0.0,100.0,100.0,0.0,0.711,0.711,0.0,SCORED,SCORED,sheltered,sheltered
058413,87.3,87.3,0.0,100.0,100.0,0.0,0.746,0.746,0.0,SCORED,SCORED,sheltered,sheltered
058414,87.9,87.9,0.0,100.0,100.0,0.0,0.754,0.754,0.0,SCORED,SCORED,sheltered,sheltered
058415,88.5,88.5,0.0,100.0,100.0,0.0,0.762,0.762,0.0,SCORED,SCORED,sheltered,sheltered
058416,84.7,84.7,0.0,100.0,100.0,0.0,0.716,0.716,0.0,SCORED,SCORED,sheltered,sheltered
058455,69.4,69.4,0.0,100.0,100.0,0.0,0.326,0.326,0.0,SCORED,SCORED,sheltered,sheltered
058456,76.9,76.9,0.0,100.0,100.0,0.0,0.422,0.422,0.0,SCORED,SCORED,sheltered,sheltered
058457,69.6,69.6,0.0,100.0,100.0,0.0,0.328,0.328,0.0,SCORED,SCORED,sheltered,sheltered
058459,69.6,69.6,0.0,100.0,100.0,0.0,0.329,0.329,0.0,SCORED,SCORED,sheltered,sheltered
058460,77.9,77.9,0.0,100.0,100.0,0.0,0.447,0.447,0.0,SCORED,SCORED,sheltered,sheltered
058461,69.5,69.5,0.0,100.0,100.0,0.0,0.328,0.328,0.0,SCORED,SCORED,sheltered,sheltered
058462,83.2,83.2,0.0,100.0,100.0,0.0,0.58,0.58,0.0,SCORED,SCORED,sheltered,sheltered
058463,68.4,68.4,0.0,100.0,100.0,0.0,0.318,0.318,0.0,SCORED,SCORED,sheltered,sheltered
058464,83.2,83.2,0.0,100.0,100.0,0.0,0.579,0.579,0.0,SCORED,SCORED,sheltered,sheltered
058465,68.5,68.5,0.0,100.0,100.0,0.0,0.318,0.318,0.0,SCORED,SCORED,sheltered,sheltered
058466,77.8,77.8,0.0,100.0,100.0,0.0,0.445,0.445,0.0,SCORED,SCORED,sheltered,sheltered
058467,67.6,67.6,0.0,100.0,100.0,0.0,0.311,0.311,0.0,SCORED,SCORED,sheltered,sheltered
058468,86.4,86.4,0.0,100.0,100.0,0.0,0.659,0.659,0.0,SCORED,SCORED,sheltered,sheltered
058469,87.4,87.4,0.0,100.0,100.0,0.0,0.685,0.685,0.0,SCORED,SCORED,sheltered,sheltered
058470,86.8,86.8,0.0,100.0,100.0,0.0,0.67,0.67,0.0,SCORED,SCORED,sheltered,sheltered
058471,69.5,69.5,0.0,100.0,100.0,0.0,0.337,0.337,0.0,SCORED,SCORED,sheltered,sheltered
058476,72.7,72.7,0.0,100.0,100.0,0.0,0.44,0.44,0.0,SCORED,SCORED,sheltered,sheltered
058479,87.9,87.9,0.0,100.0,100.0,0.0,0.698,0.698,0.0,SCORED,SCORED,sheltered,sheltered
058556,73.8,73.8,0.0,100.0,100.0,0.0,0.371,0.371,0.0,SCORED,SCORED,sheltered,sheltered
058557,73.6,73.6,0.0,100.0,100.0,0.0,0.364,0.364,0.0,SCORED,SCORED,sheltered,sheltered
058558,73.3,73.3,0.0,100.0,100.0,0.0,0.356,0.356,0.0,SCORED,SCORED,sheltered,sheltered
058559,72.8,72.8,0.0,100.0,100.0,0.0,0.346,0.346,0.0,SCORED,SCORED,sheltered,sheltered
058560,72.6,72.6,0.0,100.0,100.0,0.0,0.341,0.341,0.0,SCORED,SCORED,sheltered,sheltered
058561,72.3,72.3,0.0,100.0,100.0,0.0,0.334,0.334,0.0,SCORED,SCORED,sheltered,sheltered
058562,77.8,77.8,0.0,100.0,100.0,0.0,0.47,0.47,0.0,SCORED,SCORED,sheltered,sheltered
058563,78.1,78.1,0.0,100.0,100.0,0.0,0.477,0.477,0.0,SCORED,SCORED,sheltered,sheltered
058564,78.4,78.4,0.0,100.0,100.0,0.0,0.485,0.485,0.0,SCORED,SCORED,sheltered,sheltered
058565,66.9,66.9,0.0,100.0,100.0,0.0,0.305,0.305,0.0,SCORED,SCORED,sheltered,sheltered
058566,78.8,78.8,0.0,100.0,100.0,0.0,0.494,0.494,0.0,SCORED,SCORED,sheltered,sheltered
058567,66.8,66.8,0.0,100.0,100.0,0.0,0.304,0.304,0.0,SCORED,SCORED,sheltered,sheltered
058568,79.1,79.1,0.0,100.0,100.0,0.0,0.502,0.502,0.0,SCORED,SCORED,sheltered,sheltered
058569,66.9,66.9,0.0,100.0,100.0,0.0,0.315,0.315,0.0,SCORED,SCORED,sheltered,sheltered
058570,66.7,66.7,0.0,100.0,100.0,0.0,0.314,0.314,0.0,SCORED,SCORED,sheltered,sheltered
058571,68.1,68.1,0.0,100.0,100.0,0.0,0.315,0.315,0.0,SCORED,SCORED,sheltered,sheltered
058573,68.6,68.6,0.0,100.0,100.0,0.0,0.319,0.319,0.0,SCORED,SCORED,sheltered,sheltered
058575,69.0,69.0,0.0,100.0,100.0,0.0,0.324,0.324,0.0,SCORED,SCORED,sheltered,sheltered
058577,67.6,67.6,0.0,100.0,100.0,0.0,0.311,0.311,0.0,SCORED,SCORED,sheltered,sheltered
058581,87.2,87.2,0.0,100.0,100.0,0.0,0.681,0.681,0.0,SCORED,SCORED,sheltered,sheltered
058584,88.4,88.4,0.0,100.0,100.0,0.0,0.71,0.71,0.0,SCORED,SCORED,sheltered,sheltered
058586,87.0,87.0,0.0,100.0,100.0,0.0,0.674,0.674,0.0,SCORED,SCORED,sheltered,sheltered
058588,87.0,87.0,0.0,100.0,100.0,0.0,0.676,0.676,0.0,SCORED,SCORED,sheltered,sheltered
058590,85.8,85.8,0.0,100.0,100.0,0.0,0.646,0.646,0.0,SCORED,SCORED,sheltered,sheltered
058591,84.3,84.3,0.0,100.0,100.0,0.0,0.608,0.608,0.0,SCORED,SCORED,sheltered,sheltered
058592,85.3,85.3,0.0,100.0,100.0,0.0,0.631,0.631,0.0,SCORED,SCORED,sheltered,sheltered
058593,83.9,83.9,0.0,100.0,100.0,0.0,0.596,0.596,0.0,SCORED,SCORED,sheltered,sheltered
058594,70.1,70.1,0.0,100.0,100.0,0.0,0.344,0.344,0.0,SCORED,SCORED,sheltered,sheltered
058595,81.1,81.1,0.0,100.0,100.0,0.0,0.526,0.526,0.0,SCORED,SCORED,sheltered,sheltered
058596,83.3,83.3,0.0,100.0,100.0,0.0,0.582,0.582,0.0,SCORED,SCORED,sheltered,sheltered
058597,80.9,80.9,0.0,100.0,100.0,0.0,0.522,0.522,0.0,SCORED,SCORED,sheltered,sheltered
058598,80.5,80.5,0.0,100.0,100.0,0.0,0.512,0.512,0.0,SCORED,SCORED,sheltered,sheltered
058599,85.2,85.2,0.0,100.0,100.0,0.0,0.631,0.631,0.0,SCORED,SCORED,sheltered,sheltered
058600,81.1,81.1,0.0,100.0,100.0,0.0,0.526,0.526,0.0,SCORED,SCORED,sheltered,sheltered
058601,86.0,86.0,0.0,100.0,100.0,0.0,0.65,0.65,0.0,SCORED,SCORED,sheltered,sheltered
058602,81.7,81.7,0.0,100.0,100.0,0.0,0.543,0.543,0.0,SCORED,SCORED,sheltered,sheltered
058603,86.8,86.8,0.0,100.0,100.0,0.0,0.67,0.67,0.0,SCORED,SCORED,sheltered,sheltered
058604,82.0,82.0,0.0,100.0,100.0,0.0,0.551,0.551,0.0,SCORED,SCORED,sheltered,sheltered
058606,82.5,82.5,0.0,100.0,100.0,0.0,0.563,0.563,0.0,SCORED,SCORED,sheltered,sheltered
058607,88.1,88.1,0.0,100.0,100.0,0.0,0.701,0.701,0.0,SCORED,SCORED,sheltered,sheltered
058608,82.9,82.9,0.0,100.0,100.0,0.0,0.573,0.573,0.0,SCORED,SCORED,sheltered,sheltered
058610,83.9,83.9,0.0,100.0,100.0,0.0,0.597,0.597,0.0,SCORED,SCORED,sheltered,sheltered
058611,82.1,82.1,0.0,100.0,100.0,0.0,0.553,0.553,0.0,SCORED,SCORED,sheltered,sheltered
058613,82.1,82.1,0.0,100.0,100.0,0.0,0.553,0.553,0.0,SCORED,SCORED,sheltered,sheltered
058615,76.5,76.5,0.0,100.0,100.0,0.0,0.438,0.438,0.0,SCORED,SCORED,sheltered,sheltered
058617,76.4,76.4,0.0,100.0,100.0,0.0,0.434,0.434,0.0,SCORED,SCORED,sheltered,sheltered
058656,75.5,75.5,0.0,100.0,100.0,0.0,0.423,0.423,0.0,SCORED,SCORED,sheltered,sheltered
058657,75.1,75.1,0.0,100.0,100.0,0.0,0.419,0.419,0.0,SCORED,SCORED,sheltered,sheltered
058658,74.1,74.1,0.0,100.0,100.0,0.0,0.407,0.407,0.0,SCORED,SCORED,sheltered,sheltered
058659,73.7,73.7,0.0,100.0,100.0,0.0,0.403,0.403,0.0,SCORED,SCORED,sheltered,sheltered
058660,77.0,77.0,0.0,100.0,100.0,0.0,0.621,0.621,0.0,SCORED,SCORED,sheltered,sheltered
058661,72.8,72.8,0.0,100.0,100.0,0.0,0.567,0.567,0.0,SCORED,SCORED,sheltered,sheltered
058662,72.8,72.8,0.0,100.0,100.0,0.0,0.567,0.567,0.0,SCORED,SCORED,sheltered,sheltered
058663,72.8,72.8,0.0,100.0,100.0,0.0,0.567,0.567,0.0,SCORED,SCORED,sheltered,sheltered
058664,72.8,72.8,0.0,100.0,100.0,0.0,0.567,0.567,0.0,SCORED,SCORED,sheltered,sheltered
058665,71.0,71.0,0.0,100.0,100.0,0.0,0.549,0.549,0.0,SCORED,SCORED,sheltered,sheltered
058666,79.1,79.1,0.0,100.0,100.0,0.0,0.625,0.625,0.0,SCORED,SCORED,sheltered,sheltered
058667,78.1,78.1,0.0,100.0,100.0,0.0,0.633,0.633,0.0,SCORED,SCORED,sheltered,sheltered
058668,74.5,74.5,0.0,100.0,100.0,0.0,0.572,0.572,0.0,SCORED,SCORED,sheltered,sheltered
058669,79.4,79.4,0.0,100.0,100.0,0.0,0.629,0.629,0.0,SCORED,SCORED,sheltered,sheltered
058670,74.6,74.6,0.0,100.0,100.0,0.0,0.573,0.573,0.0,SCORED,SCORED,sheltered,sheltered
058671,79.5,79.5,0.0,100.0,100.0,0.0,0.63,0.63,0.0,SCORED,SCORED,sheltered,sheltered
058672,74.3,74.3,0.0,100.0,100.0,0.0,0.57,0.57,0.0,SCORED,SCORED,sheltered,sheltered
058673,79.3,79.3,0.0,100.0,100.0,0.0,0.628,0.628,0.0,SCORED,SCORED,sheltered,sheltered
058674,80.1,80.1,0.0,100.0,100.0,0.0,0.646,0.646,0.0,SCORED,SCORED,sheltered,sheltered
058675,79.3,79.3,0.0,100.0,100.0,0.0,0.628,0.628,0.0,SCORED,SCORED,sheltered,sheltered
058676,83.2,83.2,0.0,100.0,100.0,0.0,0.682,0.682,0.0,SCORED,SCORED,sheltered,sheltered
058677,78.8,78.8,0.0,100.0,100.0,0.0,0.622,0.622,0.0,SCORED,SCORED,sheltered,sheltered
058678,78.4,78.4,0.0,100.0,100.0,0.0,0.619,0.619,0.0,SCORED,SCORED,sheltered,sheltered
058679,81.6,81.6,0.0,100.0,100.0,0.0,0.662,0.662,0.0,SCORED,SCORED,sheltered,sheltered
058680,78.0,78.0,0.0,100.0,100.0,0.0,0.614,0.614,0.0,SCORED,SCORED,sheltered,sheltered
058681,50.3,70.3,20.0,0.0,100.0,100.0,0.294,0.294,0.0,SCORED,SCORED,sheltered,sheltered
058682,79.9,79.9,0.0,100.0,100.0,0.0,0.643,0.643,0.0,SCORED,SCORED,sheltered,sheltered
058683,50.7,70.7,20.0,0.0,100.0,100.0,0.297,0.297,0.0,SCORED,SCORED,sheltered,sheltered
058684,51.0,71.0,20.0,0.0,100.0,100.0,0.3,0.3,0.0,SCORED,SCORED,sheltered,sheltered
058685,76.4,76.4,0.0,100.0,100.0,0.0,0.474,0.474,0.0,SCORED,SCORED,sheltered,sheltered
058686,51.1,71.1,20.0,0.0,100.0,100.0,0.302,0.302,0.0,SCORED,SCORED,sheltered,sheltered
058688,51.2,71.2,20.0,0.0,100.0,100.0,0.304,0.304,0.0,SCORED,SCORED,sheltered,sheltered
058689,76.9,76.9,0.0,100.0,100.0,0.0,0.48,0.48,0.0,SCORED,SCORED,sheltered,sheltered
058690,76.9,76.9,0.0,100.0,100.0,0.0,0.479,0.479,0.0,SCORED,SCORED,sheltered,sheltered
058692,76.6,76.6,0.0,100.0,100.0,0.0,0.476,0.476,0.0,SCORED,SCORED,sheltered,sheltered
058693,51.0,71.0,20.0,0.0,100.0,100.0,0.301,0.301,0.0,SCORED,SCORED,sheltered,sheltered
058694,76.2,76.2,0.0,100.0,100.0,0.0,0.472,0.472,0.0,SCORED,SCORED,sheltered,sheltered
058695,70.9,70.9,0.0,100.0,100.0,0.0,0.299,0.299,0.0,SCORED,SCORED,sheltered,sheltered
058697,68.3,68.3,0.0,100.0,100.0,0.0,0.277,0.277,0.0,SCORED,SCORED,sheltered,sheltered
058698,71.1,71.1,0.0,100.0,100.0,0.0,0.303,0.303,0.0,SCORED,SCORED,sheltered,sheltered
058699,68.3,68.3,0.0,100.0,100.0,0.0,0.277,0.277,0.0,SCORED,SCORED,sheltered,sheltered
058700,71.2,71.2,0.0,100.0,100.0,0.0,0.304,0.304,0.0,SCORED,SCORED,sheltered,sheltered
058701,68.3,68.3,0.0,100.0,100.0,0.0,0.277,0.277,0.0,SCORED,SCORED,sheltered,sheltered
058702,71.0,71.0,0.0,100.0,100.0,0.0,0.301,0.301,0.0,SCORED,SCORED,sheltered,sheltered
058703,68.4,68.4,0.0,100.0,100.0,0.0,0.278,0.278,0.0,SCORED,SCORED,sheltered,sheltered
058704,69.3,69.3,0.0,100.0,100.0,0.0,0.285,0.285,0.0,SCORED,SCORED,sheltered,sheltered
058705,68.4,68.4,0.0,100.0,100.0,0.0,0.277,0.277,0.0,SCORED,SCORED,sheltered,sheltered
058706,71.2,71.2,0.0,100.0,100.0,0.0,0.306,0.306,0.0,SCORED,SCORED,sheltered,sheltered
058707,68.2,68.2,0.0,100.0,100.0,0.0,0.276,0.276,0.0,SCORED,SCORED,sheltered,sheltered
058708,68.5,68.5,0.0,100.0,100.0,0.0,0.279,0.279,0.0,SCORED,SCORED,sheltered,sheltered
058709,67.9,67.9,0.0,100.0,100.0,0.0,0.274,0.274,0.0,SCORED,SCORED,sheltered,sheltered
058710,69.7,69.7,0.0,100.0,100.0,0.0,0.288,0.288,0.0,SCORED,SCORED,sheltered,sheltered
058711,68.4,68.4,0.0,100.0,100.0,0.0,0.401,0.401,0.0,SCORED,SCORED,sheltered,sheltered
058712,69.8,69.8,0.0,100.0,100.0,0.0,0.289,0.289,0.0,SCORED,SCORED,sheltered,sheltered
058714,69.6,69.6,0.0,100.0,100.0,0.0,0.288,0.288,0.0,SCORED,SCORED,sheltered,sheltered
058716,73.8,73.8,0.0,100.0,100.0,0.0,0.405,0.405,0.0,SCORED,SCORED,sheltered,sheltered
058727,76.4,76.4,0.0,100.0,100.0,0.0,0.545,0.545,0.0,SCORED,SCORED,sheltered,sheltered
058743,84.2,84.2,0.0,100.0,100.0,0.0,0.635,0.635,0.0,SCORED,SCORED,sheltered,sheltered
058747,82.1,82.1,0.0,100.0,100.0,0.0,0.603,0.603,0.0,SCORED,SCORED,sheltered,sheltered
058748,82.8,82.8,0.0,100.0,100.0,0.0,0.646,0.646,0.0,SCORED,SCORED,sheltered,sheltered
058749,81.9,81.9,0.0,100.0,100.0,0.0,0.598,0.598,0.0,SCORED,SCORED,sheltered,sheltered
058750,82.5,82.5,0.0,100.0,100.0,0.0,0.637,0.637,0.0,SCORED,SCORED,sheltered,sheltered
058751,79.8,79.8,0.0,100.0,100.0,0.0,0.545,0.545,0.0,SCORED,SCORED,sheltered,sheltered
058752,82.1,82.1,0.0,100.0,100.0,0.0,0.627,0.627,0.0,SCORED,SCORED,sheltered,sheltered
058753,79.9,79.9,0.0,100.0,100.0,0.0,0.548,0.548,0.0,SCORED,SCORED,sheltered,sheltered
058754,77.4,77.4,0.0,100.0,100.0,0.0,0.509,0.509,0.0,SCORED,SCORED,sheltered,sheltered
058756,77.7,77.7,0.0,100.0,100.0,0.0,0.517,0.517,0.0,SCORED,SCORED,sheltered,sheltered
058757,79.8,79.8,0.0,100.0,100.0,0.0,0.545,0.545,0.0,SCORED,SCORED,sheltered,sheltered
058758,77.7,77.7,0.0,100.0,100.0,0.0,0.519,0.519,0.0,SCORED,SCORED,sheltered,sheltered
058759,79.8,79.8,0.0,100.0,100.0,0.0,0.545,0.545,0.0,SCORED,SCORED,sheltered,sheltered
058760,78.4,78.4,0.0,100.0,100.0,0.0,0.535,0.535,0.0,SCORED,SCORED,sheltered,sheltered
058762,79.1,79.1,0.0,100.0,100.0,0.0,0.529,0.529,0.0,SCORED,SCORED,sheltered,sheltered
058763,78.3,78.3,0.0,100.0,100.0,0.0,0.533,0.533,0.0,SCORED,SCORED,sheltered,sheltered
058764,79.0,79.0,0.0,100.0,100.0,0.0,0.526,0.526,0.0,SCORED,SCORED,sheltered,sheltered
058766,74.1,74.1,0.0,100.0,100.0,0.0,0.427,0.427,0.0,SCORED,SCORED,sheltered,sheltered
058767,76.5,76.5,0.0,100.0,100.0,0.0,0.462,0.462,0.0,SCORED,SCORED,sheltered,sheltered
058768,74.2,74.2,0.0,100.0,100.0,0.0,0.431,0.431,0.0,SCORED,SCORED,sheltered,sheltered
058770,74.4,74.4,0.0,100.0,100.0,0.0,0.435,0.435,0.0,SCORED,SCORED,sheltered,sheltered
058772,74.5,74.5,0.0,100.0,100.0,0.0,0.437,0.437,0.0,SCORED,SCORED,sheltered,sheltered
058774,74.7,74.7,0.0,100.0,100.0,0.0,0.442,0.442,0.0,SCORED,SCORED,sheltered,sheltered
